model,idx,part_id,pred_file,gt_file,T_prec,T_sens,clDice,CC_pred,CC_gt,Holes_pred,Holes_gt,abs_dBeta0,abs_dBeta1,Betti_Error
PSPNet (R50),20,Part02/0466,0020.png,data/TP-Dataset/GroundTruth/Part02/0466.png,0.769702754295,0.476607674785,0.588691599525,35,1,8,0,34,8,42
PSPNet (R50),21,Part08/0997,0021.png,data/TP-Dataset/GroundTruth/Part08/0997.png,1.000000000000,0.355760368664,0.524813052345,1,2,0,0,1,0,1
PSPNet (R50),22,Part02/0084,0022.png,data/TP-Dataset/GroundTruth/Part02/0084.png,0.480667838313,0.754616331555,0.587265359165,90,1,59,0,89,59,148
PSPNet (R50),23,Part02/0475,0023.png,data/TP-Dataset/GroundTruth/Part02/0475.png,0.960121012101,0.470945781668,0.631927094540,6,1,6,0,5,6,11
PSPNet (R50),24,Part02/0348,0024.png,data/TP-Dataset/GroundTruth/Part02/0348.png,0.659946045719,1.000000000000,0.795141561885,35,1,4,0,34,4,38
PSPNet (R50),25,Part02/0214,0025.png,data/TP-Dataset/GroundTruth/Part02/0214.png,0.820145520691,0.968948322756,0.888358796382,13,3,0,0,10,0,10
PSPNet (R50),26,Part02/0219,0026.png,data/TP-Dataset/GroundTruth/Part02/0219.png,0.365051903114,0.977992161592,0.531654782150,48,3,3,0,45,3,48
PSPNet (R50),27,Part02/0273,0027.png,data/TP-Dataset/GroundTruth/Part02/0273.png,0.972267010642,0.782484407484,0.867112877504,4,1,11,0,3,11,14
PSPNet (R50),28,Part08/1072,0028.png,data/TP-Dataset/GroundTruth/Part08/1072.png,0.996563573883,0.958083832335,0.976944941572,1,1,0,0,0,0,0
PSPNet (R50),29,Part02/0356,0029.png,data/TP-Dataset/GroundTruth/Part02/0356.png,0.735396447537,1.000000000000,0.847525588266,17,1,3,0,16,3,19
PSPNet (R50),30,Part03/0574,0030.png,data/TP-Dataset/GroundTruth/Part03/0574.png,0.752645502646,0.665958952583,0.706653653540,43,2,20,0,41,20,61
PSPNet (R50),31,Part01/0016,0031.png,data/TP-Dataset/GroundTruth/Part01/0016.png,0.991928251121,0.903151421983,0.945460418598,1,1,0,0,0,0,0
PSPNet (R50),32,Part08/1264,0032.png,data/TP-Dataset/GroundTruth/Part08/1264.png,1.000000000000,0.866873065015,0.928689883913,1,3,0,0,2,0,2
PSPNet (R50),33,Part07/0840,0033.png,data/TP-Dataset/GroundTruth/Part07/0840.png,0.996428571429,0.957520091848,0.976586944341,1,1,0,0,0,0,0
PSPNet (R50),34,Part09/1227,0034.png,data/TP-Dataset/GroundTruth/Part09/1227.png,1.000000000000,1.000000000000,0.999999999999,1,1,0,0,0,0,0
PSPNet (R50),35,Part08/1164,0035.png,data/TP-Dataset/GroundTruth/Part08/1164.png,1.000000000000,0.902325581395,0.948655256723,1,1,0,0,0,0,0
PSPNet (R50),36,Part03/0637,0036.png,data/TP-Dataset/GroundTruth/Part03/0637.png,0.983118172790,0.711916698804,0.825821646311,5,1,2,0,4,2,6
PSPNet (R50),37,Part02/0436,0037.png,data/TP-Dataset/GroundTruth/Part02/0436.png,0.984759027873,0.999335327351,0.991993634668,7,1,8,0,6,8,14
PSPNet (R50),38,Part08/1091,0038.png,data/TP-Dataset/GroundTruth/Part08/1091.png,0.887990043559,0.992115637319,0.937169454844,1,1,0,0,0,0,0
PSPNet (R50),39,Part03/0636,0039.png,data/TP-Dataset/GroundTruth/Part03/0636.png,0.637065637066,0.973790322581,0.770234419171,9,2,0,0,7,0,7
PSPNet (R50),40,Part03/0595,0040.png,data/TP-Dataset/GroundTruth/Part03/0595.png,0.968117049735,0.732026991954,0.833679728775,80,1,44,0,79,44,123
PSPNet (R50),41,Part08/1215,0041.png,data/TP-Dataset/GroundTruth/Part08/1215.png,0.683428571429,0.980574142025,0.805470303197,33,1,3,0,32,3,35
PSPNet (R50),42,Part02/0188,0042.png,data/TP-Dataset/GroundTruth/Part02/0188.png,0.799561883899,0.761812548412,0.780230883484,25,2,14,0,23,14,37
PSPNet (R50),43,Part02/0146,0043.png,data/TP-Dataset/GroundTruth/Part02/0146.png,0.973663826491,0.970651395848,0.972155277510,2,2,0,0,0,0,0
PSPNet (R50),44,Part02/0469,0044.png,data/TP-Dataset/GroundTruth/Part02/0469.png,0.994567579313,0.615534929165,0.760437402287,6,1,5,0,5,5,10
PSPNet (R50),45,Part02/0104,0045.png,data/TP-Dataset/GroundTruth/Part02/0104.png,0.845352772715,0.057209250858,0.107166039727,48,1,6,0,47,6,53
PSPNet (R50),46,Part08/1214,0046.png,data/TP-Dataset/GroundTruth/Part08/1214.png,1.000000000000,0.844875346260,0.915915915915,1,1,0,0,0,0,0
PSPNet (R50),47,Part08/1274,0047.png,data/TP-Dataset/GroundTruth/Part08/1274.png,0.995633187773,0.957411957412,0.976148576514,1,2,0,0,1,0,1
