model,idx,part_id,pred_file,gt_file,T_prec,T_sens,clDice,CC_pred,CC_gt,Holes_pred,Holes_gt,abs_dBeta0,abs_dBeta1,Betti_Error
SegFormer-B2 (baseline),65,Part07/0772,0065.png,data/TP-Dataset/GroundTruth/Part07/0772.png,0.917037366548,0.159132007233,0.271202657132,40,2,29,0,38,29,67
SegFormer-B2 (baseline),66,Part08/0901,0066.png,data/TP-Dataset/GroundTruth/Part08/0901.png,0.983779399838,0.998615916955,0.991142139136,1,1,0,0,0,0,0
SegFormer-B2 (baseline),67,Part03/0597,0067.png,data/TP-Dataset/GroundTruth/Part03/0597.png,0.874774922246,1.000000000000,0.933205273727,11,1,11,0,10,11,21
SegFormer-B2 (baseline),68,Part02/0242,0068.png,data/TP-Dataset/GroundTruth/Part02/0242.png,0.179127909259,0.842352291552,0.295431677922,250,3,237,0,247,237,484
SegFormer-B2 (baseline),69,Part03/0633,0069.png,data/TP-Dataset/GroundTruth/Part03/0633.png,0.982388973966,0.972612359551,0.977476221202,1,1,0,0,0,0,0
SegFormer-B2 (baseline),70,Part07/0768,0070.png,data/TP-Dataset/GroundTruth/Part07/0768.png,0.841688654354,0.795673076923,0.818034266500,3,1,1,0,2,1,3
SegFormer-B2 (baseline),71,Part02/0197,0071.png,data/TP-Dataset/GroundTruth/Part02/0197.png,0.495718490768,0.940039973351,0.649127563579,46,2,19,0,44,19,63
SegFormer-B2 (baseline),72,Part03/0697,0072.png,data/TP-Dataset/GroundTruth/Part03/0697.png,0.982339089482,0.753086419753,0.852570420274,2,1,0,0,1,0,1
SegFormer-B2 (baseline),73,Part08/1221,0073.png,data/TP-Dataset/GroundTruth/Part08/1221.png,0.950787401575,0.948243992606,0.949513993872,1,1,0,0,0,0,0
SegFormer-B2 (baseline),74,Part02/0039,0074.png,data/TP-Dataset/GroundTruth/Part02/0039.png,0.549115913556,0.553921568627,0.551508272580,42,3,63,0,39,63,102
SegFormer-B2 (baseline),75,Part08/1119,0075.png,data/TP-Dataset/GroundTruth/Part08/1119.png,0.911111111111,0.672258064516,0.773668960521,1,3,1,0,2,1,3
SegFormer-B2 (baseline),76,Part02/0467,0076.png,data/TP-Dataset/GroundTruth/Part02/0467.png,0.090432001442,1.000000000000,0.165864540516,623,1,355,0,622,355,977
